2011-02-10 19:29:11 Notice: Notice (8): Undefined variable: response in [/var/www/fasa/trunk/app/controllers/onereports_controller.php, line 113]
2011-02-22 00:31:13 Notice: Notice (8): Undefined variable: pagina in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 24]
2011-02-22 00:31:28 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 8]
2011-02-22 00:31:28 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 9]
2011-02-22 00:31:28 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 10]
2011-02-22 00:31:28 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 11]
2011-02-22 00:31:28 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 12]
2011-02-22 00:31:38 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 8]
2011-02-22 00:31:38 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 9]
2011-02-22 00:31:38 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 10]
2011-02-22 00:31:38 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 11]
2011-02-22 00:31:38 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 12]
2011-02-22 00:32:12 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 8]
2011-02-22 00:32:12 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 9]
2011-02-22 00:32:12 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 10]
2011-02-22 00:32:12 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 11]
2011-02-22 00:32:12 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 12]
2011-02-22 00:32:42 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 8]
2011-02-22 00:32:42 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 9]
2011-02-22 00:32:42 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 10]
2011-02-22 00:32:42 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 11]
2011-02-22 00:32:42 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 12]
2011-02-22 00:32:54 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 8]
2011-02-22 00:32:54 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 9]
2011-02-22 00:32:54 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 10]
2011-02-22 00:32:54 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 11]
2011-02-22 00:32:54 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 12]
2011-02-22 00:35:15 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 8]
2011-02-22 00:35:15 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 9]
2011-02-22 00:35:15 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 10]
2011-02-22 00:35:15 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 11]
2011-02-22 00:35:15 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 12]
2011-02-22 11:57:27 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 8]
2011-02-22 11:57:27 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 9]
2011-02-22 11:57:27 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 10]
2011-02-22 11:57:27 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 11]
2011-02-22 11:57:27 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 12]
2011-02-22 11:57:43 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/ideas_evaluacion.ctp, line 8]
2011-02-22 11:57:43 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/ideas_evaluacion.ctp, line 9]
2011-02-22 11:57:43 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/ideas_evaluacion.ctp, line 10]
2011-02-22 11:57:43 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/ideas_evaluacion.ctp, line 11]
2011-02-22 11:57:43 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/ideas_evaluacion.ctp, line 12]
2011-02-22 11:59:23 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/ideas_evaluacion.ctp, line 8]
2011-02-22 11:59:23 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/ideas_evaluacion.ctp, line 9]
2011-02-22 11:59:23 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/ideas_evaluacion.ctp, line 10]
2011-02-22 11:59:23 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/ideas_evaluacion.ctp, line 11]
2011-02-22 11:59:23 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/ideas_evaluacion.ctp, line 12]
2011-02-22 11:59:25 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 8]
2011-02-22 11:59:25 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 9]
2011-02-22 11:59:25 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 10]
2011-02-22 11:59:25 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 11]
2011-02-22 11:59:25 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 12]
2011-02-22 12:00:18 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 8]
2011-02-22 12:00:18 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 9]
2011-02-22 12:00:18 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 10]
2011-02-22 12:00:18 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 11]
2011-02-22 12:00:18 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 12]
2011-02-22 12:00:45 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 8]
2011-02-22 12:00:45 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 9]
2011-02-22 12:00:45 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 10]
2011-02-22 12:00:45 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 11]
2011-02-22 12:00:45 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 12]
2011-02-22 12:01:28 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 8]
2011-02-22 12:01:28 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 9]
2011-02-22 12:01:28 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 10]
2011-02-22 12:01:28 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 11]
2011-02-22 12:01:28 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 12]
2011-02-22 12:01:38 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 8]
2011-02-22 12:01:38 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 9]
2011-02-22 12:01:38 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 10]
2011-02-22 12:01:38 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 11]
2011-02-22 12:01:38 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 12]
2011-02-22 12:03:50 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 8]
2011-02-22 12:03:50 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 9]
2011-02-22 12:03:50 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 10]
2011-02-22 12:03:50 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 11]
2011-02-22 12:03:50 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 12]
2011-02-22 12:04:03 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 8]
2011-02-22 12:04:03 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 9]
2011-02-22 12:04:03 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 10]
2011-02-22 12:04:03 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 11]
2011-02-22 12:04:03 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 12]
2011-02-22 12:04:13 Notice: Notice (8): Undefined index: Projecttype in [/var/www/fasa/trunk/app/views/onereports/view.ctp, line 101]
2011-02-22 12:08:18 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 8]
2011-02-22 12:08:18 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 9]
2011-02-22 12:08:18 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 10]
2011-02-22 12:08:18 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 11]
2011-02-22 12:08:18 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 12]
2011-02-22 12:10:30 Notice: Notice (8): Undefined index: Projectfile in [/var/www/fasa/trunk/app/views/onereports/abiertas.ctp, line 212]
2011-02-22 12:10:40 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/asignar_idea.ctp, line 8]
2011-02-22 12:10:40 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/asignar_idea.ctp, line 9]
2011-02-22 12:10:40 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/asignar_idea.ctp, line 10]
2011-02-22 12:10:40 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/asignar_idea.ctp, line 11]
2011-02-22 12:10:40 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/asignar_idea.ctp, line 12]
2011-02-22 12:11:15 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/asignar_idea.ctp, line 8]
2011-02-22 12:11:15 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/asignar_idea.ctp, line 9]
2011-02-22 12:11:15 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/asignar_idea.ctp, line 10]
2011-02-22 12:11:15 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/asignar_idea.ctp, line 11]
2011-02-22 12:11:15 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/asignar_idea.ctp, line 12]
2011-02-22 12:11:27 Notice: Notice (8): Undefined property: OnereportsController::$Projectfile in [/var/www/fasa/trunk/app/controllers/onereports_controller.php, line 816]
2011-02-22 12:12:20 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 8]
2011-02-22 12:12:20 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 9]
2011-02-22 12:12:20 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 10]
2011-02-22 12:12:20 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 11]
2011-02-22 12:12:20 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 12]
2011-02-22 12:12:48 Notice: Notice (8): Undefined variable: onereports in [/var/www/fasa/trunk/app/controllers/onereports_controller.php, line 2]
2011-02-22 12:12:48 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 8]
2011-02-22 12:12:48 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 9]
2011-02-22 12:12:48 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 10]
2011-02-22 12:12:48 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 11]
2011-02-22 12:12:48 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 12]
2011-02-22 12:13:02 Notice: Notice (8): Undefined variable: onereports in [/var/www/fasa/trunk/app/controllers/onereports_controller.php, line 2]
2011-02-22 12:13:02 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 12]
2011-02-22 12:13:02 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 13]
2011-02-22 12:13:02 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 14]
2011-02-22 12:13:02 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 15]
2011-02-22 12:13:02 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 16]
2011-02-22 12:13:11 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 12]
2011-02-22 12:13:11 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 13]
2011-02-22 12:13:11 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 14]
2011-02-22 12:13:11 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 15]
2011-02-22 12:13:11 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 16]
2011-02-22 12:13:48 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 12]
2011-02-22 12:13:48 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 13]
2011-02-22 12:13:48 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 14]
2011-02-22 12:13:48 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 15]
2011-02-22 12:13:48 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 16]
2011-02-22 12:16:50 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 12]
2011-02-22 12:16:50 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 13]
2011-02-22 12:16:50 Notice: Notice (8): Undefined variable: idea in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 14]
2011-02-22 12:16:50 Notice: Notice (8): Undefined variable: carta in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 15]
2011-02-22 12:16:50 Notice: Notice (8): Undefined variable: proyecto in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 16]
2011-02-22 12:18:11 Notice: Notice (8): Undefined variable: engineer in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 12]
2011-02-22 12:18:11 Notice: Notice (8): Undefined variable: indicator in [/var/www/fasa/trunk/app/views/onereports/mis_ideas.ctp, line 13]
